image_file,patch_index,num_nuclei,density_per_mm2
SOB_M_DC-14-11031-100-011.png,5,120,566054.8243
SOB_M_DC-14-11031-100-012.png,0,78,367935.6358
SOB_M_DC-14-11031-100-012.png,1,101,476429.4771
SOB_M_DC-14-11031-100-012.png,2,102,481146.6007
SOB_M_DC-14-11031-100-012.png,3,106,500015.0948
SOB_M_DC-14-11031-100-012.png,4,111,523600.7125
SOB_M_DC-14-11031-100-012.png,5,83,391521.2535
SOB_M_DC-14-11031-100-013.png,0,79,372652.7593
SOB_M_DC-14-11031-100-013.png,1,80,377369.8829
SOB_M_DC-14-11031-100-013.png,2,61,287744.5357
SOB_M_DC-14-11031-100-013.png,3,83,391521.2535
SOB_M_DC-14-11031-100-013.png,4,88,415106.8712
SOB_M_DC-14-11031-100-013.png,5,101,476429.4771
SOB_M_DC-14-11031-100-014.png,0,79,372652.7593
SOB_M_DC-14-11031-100-014.png,1,71,334915.771
SOB_M_DC-14-11031-100-014.png,2,104,490580.8477
SOB_M_DC-14-11031-100-014.png,3,97,457560.983
SOB_M_DC-14-11031-100-014.png,4,93,438692.4888
SOB_M_DC-14-11031-100-014.png,5,108,509449.3419
SOB_M_DC-14-11031-100-015.png,0,124,584923.3184
SOB_M_DC-14-11031-100-015.png,1,152,717002.7774
SOB_M_DC-14-11031-100-015.png,2,115,542469.2066
SOB_M_DC-14-11031-100-015.png,3,81,382087.0064
SOB_M_DC-14-11031-100-015.png,4,118,556620.5772
SOB_M_DC-14-11031-100-015.png,5,110,518883.5889
SOB_M_DC-14-11031-100-016.png,0,110,518883.5889
SOB_M_DC-14-11031-100-016.png,1,50,235856.1768
SOB_M_DC-14-11031-100-016.png,2,58,273593.1651
SOB_M_DC-14-11031-100-016.png,3,43,202836.312
SOB_M_DC-14-11031-100-016.png,4,68,320764.4004
SOB_M_DC-14-11031-100-016.png,5,88,415106.8712
SOB_M_DC-14-11031-100-017.png,0,71,334915.771
SOB_M_DC-14-11031-100-017.png,1,60,283027.4121
SOB_M_DC-14-11031-100-017.png,2,75,353784.2652
SOB_M_DC-14-11031-100-017.png,3,30,141513.7061
SOB_M_DC-14-11031-100-017.png,4,90,424541.1182
SOB_M_DC-14-11031-100-017.png,5,93,438692.4888
SOB_M_DC-14-14015-100-001.png,0,91,429258.2418
SOB_M_DC-14-14015-100-001.png,1,81,382087.0064
SOB_M_DC-14-14015-100-001.png,2,96,452843.8594
SOB_M_DC-14-14015-100-001.png,3,44,207553.4356
SOB_M_DC-14-14015-100-001.png,4,66,311330.1534
SOB_M_DC-14-14015-100-001.png,5,58,273593.1651
SOB_M_DC-14-14015-100-002.png,0,113,533034.9595
SOB_M_DC-14-14015-100-002.png,1,106,500015.0948
SOB_M_DC-14-14015-100-002.png,2,110,518883.5889
SOB_M_DC-14-14015-100-002.png,3,100,471712.3536
SOB_M_DC-14-14015-100-002.png,4,119,561337.7008
SOB_M_DC-14-14015-100-002.png,5,90,424541.1182
SOB_M_DC-14-14015-100-003.png,0,84,396238.377
SOB_M_DC-14-14015-100-003.png,1,10,47171.23536
SOB_M_DC-14-14015-100-003.png,2,103,485863.7242
SOB_M_DC-14-14015-100-003.png,3,114,537752.0831
SOB_M_DC-14-14015-100-003.png,4,84,396238.377
SOB_M_DC-14-14015-100-003.png,5,72,339632.8946
SOB_M_DC-14-14015-100-004.png,0,109,514166.4654
SOB_M_DC-14-14015-100-004.png,1,87,410389.7476
SOB_M_DC-14-14015-100-004.png,2,104,490580.8477
SOB_M_DC-14-14015-100-004.png,3,86,405672.6241
SOB_M_DC-14-14015-100-004.png,4,85,400955.5005
SOB_M_DC-14-14015-100-004.png,5,102,481146.6007
SOB_M_DC-14-14015-100-005.png,0,18,84908.22364
SOB_M_DC-14-14015-100-005.png,1,64,301895.9063
SOB_M_DC-14-14015-100-005.png,2,2,9434.247072
SOB_M_DC-14-14015-100-005.png,3,46,216987.6826
SOB_M_DC-14-14015-100-005.png,4,51,240573.3003
SOB_M_DC-14-14015-100-005.png,5,99,466995.23
SOB_M_DC-14-14015-100-006.png,0,9,42454.11182
SOB_M_DC-14-14015-100-006.png,1,45,212270.5591
SOB_M_DC-14-14015-100-006.png,2,53,250007.5474
SOB_M_DC-14-14015-100-006.png,3,45,212270.5591
SOB_M_DC-14-14015-100-006.png,4,39,183967.8179
SOB_M_DC-14-14015-100-006.png,5,34,160382.2002
SOB_M_DC-14-14015-100-007.png,0,16,75473.97657
SOB_M_DC-14-14015-100-007.png,1,20,94342.47072
SOB_M_DC-14-14015-100-007.png,2,56,264158.918
SOB_M_DC-14-14015-100-007.png,3,63,297178.7828
SOB_M_DC-14-14015-100-007.png,4,29,136796.5825
SOB_M_DC-14-14015-100-007.png,5,36,169816.4473
SOB_M_DC-14-14015-100-008.png,0,61,287744.5357
SOB_M_DC-14-14015-100-008.png,1,116,547186.3302
SOB_M_DC-14-14015-100-008.png,2,79,372652.7593
SOB_M_DC-14-14015-100-008.png,3,64,301895.9063
SOB_M_DC-14-14015-100-008.png,4,62,292461.6592
SOB_M_DC-14-14015-100-008.png,5,100,471712.3536
SOB_M_DC-14-14015-100-009.png,0,76,358501.3887
SOB_M_DC-14-14015-100-009.png,1,87,410389.7476
SOB_M_DC-14-14015-100-009.png,2,44,207553.4356
SOB_M_DC-14-14015-100-009.png,3,10,47171.23536
SOB_M_DC-14-14015-100-009.png,4,81,382087.0064
SOB_M_DC-14-14015-100-009.png,5,55,259441.7945
SOB_M_DC-14-14015-100-010.png,0,53,250007.5474
SOB_M_DC-14-14015-100-010.png,1,49,231139.0533
SOB_M_DC-14-14015-100-010.png,2,14,66039.7295
SOB_M_DC-14-14015-100-010.png,3,17,80191.10011
SOB_M_DC-14-14015-100-010.png,4,27,127362.3355
SOB_M_DC-14-14015-100-010.png,5,16,75473.97657
SOB_M_DC-14-14015-100-011.png,0,57,268876.0415
SOB_M_DC-14-14015-100-011.png,1,40,188684.9414
SOB_M_DC-14-14015-100-011.png,2,20,94342.47072
SOB_M_DC-14-14015-100-011.png,3,59,278310.2886
SOB_M_DC-14-14015-100-011.png,4,41,193402.065
SOB_M_DC-14-14015-100-011.png,5,20,94342.47072
SOB_M_DC-14-14015-100-012.png,0,48,226421.9297
SOB_M_DC-14-14015-100-012.png,1,71,334915.771
SOB_M_DC-14-14015-100-012.png,2,52,245290.4239
SOB_M_DC-14-14015-100-012.png,3,74,349067.1416
SOB_M_DC-14-14015-100-012.png,4,92,433975.3653
SOB_M_DC-14-14015-100-012.png,5,18,84908.22364
SOB_M_DC-14-14015-100-013.png,0,64,301895.9063
SOB_M_DC-14-14015-100-013.png,1,64,301895.9063
SOB_M_DC-14-14015-100-013.png,2,42,198119.1885
SOB_M_DC-14-14015-100-013.png,3,63,297178.7828
SOB_M_DC-14-14015-100-013.png,4,51,240573.3003
SOB_M_DC-14-14015-100-013.png,5,80,377369.8829
SOB_M_DC-14-14015-100-014.png,0,33,155665.0767
SOB_M_DC-14-14015-100-014.png,1,71,334915.771
SOB_M_DC-14-14015-100-014.png,2,37,174533.5708
SOB_M_DC-14-14015-100-014.png,3,63,297178.7828
SOB_M_DC-14-14015-100-014.png,4,29,136796.5825
SOB_M_DC-14-14015-100-014.png,5,41,193402.065
SOB_M_DC-14-14015-100-015.png,0,12,56605.48243
SOB_M_DC-14-14015-100-015.png,1,40,188684.9414
SOB_M_DC-14-14015-100-015.png,2,16,75473.97657
SOB_M_DC-14-14015-100-015.png,3,12,56605.48243
SOB_M_DC-14-14015-100-015.png,4,55,259441.7945
SOB_M_DC-14-14015-100-015.png,5,45,212270.5591
SOB_M_DC-14-14015-100-016.png,0,19,89625.34718
SOB_M_DC-14-14015-100-016.png,1,28,132079.459
SOB_M_DC-14-14015-100-016.png,2,14,66039.7295
SOB_M_DC-14-14015-100-016.png,3,5,23585.61768
SOB_M_DC-14-14015-100-016.png,4,8,37736.98829
SOB_M_DC-14-14015-100-016.png,5,11,51888.35889
SOB_M_DC-14-14015-100-017.png,0,4,18868.49414
SOB_M_DC-14-14015-100-017.png,1,18,84908.22364
SOB_M_DC-14-14015-100-017.png,2,21,99059.59425
SOB_M_DC-14-14015-100-017.png,3,16,75473.97657
SOB_M_DC-14-14015-100-017.png,4,15,70756.85304
SOB_M_DC-14-14015-100-017.png,5,31,146230.8296
SOB_M_DC-14-14015-100-018.png,0,7,33019.86475
SOB_M_DC-14-14015-100-018.png,1,7,33019.86475
SOB_M_DC-14-14015-100-018.png,2,25,117928.0884
SOB_M_DC-14-14015-100-018.png,3,5,23585.61768
SOB_M_DC-14-14015-100-018.png,4,5,23585.61768
SOB_M_DC-14-14015-100-018.png,5,16,75473.97657
SOB_M_DC-14-14015-100-019.png,0,15,70756.85304
SOB_M_DC-14-14015-100-019.png,1,27,127362.3355
SOB_M_DC-14-14015-100-019.png,2,3,14151.37061
SOB_M_DC-14-14015-100-019.png,3,35,165099.3238
SOB_M_DC-14-14015-100-019.png,4,42,198119.1885
SOB_M_DC-14-14015-100-019.png,5,41,193402.065
SOB_M_DC-14-14015-100-020.png,0,36,169816.4473
SOB_M_DC-14-14015-100-020.png,1,21,99059.59425
SOB_M_DC-14-14015-100-020.png,2,29,136796.5825
SOB_M_DC-14-14015-100-020.png,3,26,122645.2119
SOB_M_DC-14-14015-100-020.png,4,24,113210.9649
SOB_M_DC-14-14015-100-020.png,5,22,103776.7178
SOB_M_DC-14-14015-100-021.png,0,25,117928.0884
SOB_M_DC-14-14015-100-021.png,1,21,99059.59425
SOB_M_DC-14-14015-100-021.png,2,26,122645.2119
SOB_M_DC-14-14015-100-021.png,3,76,358501.3887
SOB_M_DC-14-14015-100-021.png,4,56,264158.918
SOB_M_DC-14-14015-100-021.png,5,37,174533.5708
SOB_M_DC-14-14015-100-022.png,0,7,33019.86475
SOB_M_DC-14-14015-100-022.png,1,8,37736.98829
SOB_M_DC-14-14015-100-022.png,2,8,37736.98829
SOB_M_DC-14-14015-100-022.png,3,9,42454.11182
SOB_M_DC-14-14015-100-022.png,4,18,84908.22364
SOB_M_DC-14-14015-100-022.png,5,10,47171.23536
SOB_M_DC-14-14015-100-023.png,0,15,70756.85304
SOB_M_DC-14-14015-100-023.png,1,4,18868.49414
SOB_M_DC-14-14015-100-023.png,2,8,37736.98829
SOB_M_DC-14-14015-100-023.png,3,8,37736.98829
SOB_M_DC-14-14015-100-023.png,4,10,47171.23536
SOB_M_DC-14-14015-100-023.png,5,7,33019.86475
SOB_M_DC-14-14015-100-024.png,0,14,66039.7295
SOB_M_DC-14-14015-100-024.png,1,9,42454.11182
SOB_M_DC-14-14015-100-024.png,2,21,99059.59425
SOB_M_DC-14-14015-100-024.png,3,12,56605.48243
SOB_M_DC-14-14015-100-024.png,4,7,33019.86475
SOB_M_DC-14-14015-100-024.png,5,10,47171.23536
SOB_M_DC-14-14015-100-025.png,0,7,33019.86475
SOB_M_DC-14-14015-100-025.png,1,8,37736.98829
SOB_M_DC-14-14015-100-025.png,2,4,18868.49414
SOB_M_DC-14-14015-100-025.png,3,15,70756.85304
SOB_M_DC-14-14015-100-025.png,4,15,70756.85304
SOB_M_DC-14-14015-100-025.png,5,5,23585.61768
SOB_M_DC-14-14015-100-026.png,0,11,51888.35889
SOB_M_DC-14-14015-100-026.png,1,9,42454.11182
SOB_M_DC-14-14015-100-026.png,2,4,18868.49414
SOB_M_DC-14-14015-100-026.png,3,11,51888.35889
SOB_M_DC-14-14015-100-026.png,4,8,37736.98829
SOB_M_DC-14-14015-100-026.png,5,5,23585.61768
SOB_M_DC-14-14015-100-027.png,0,3,14151.37061
SOB_M_DC-14-14015-100-027.png,1,16,75473.97657
SOB_M_DC-14-14015-100-027.png,2,11,51888.35889
SOB_M_DC-14-14015-100-027.png,3,4,18868.49414
SOB_M_DC-14-14015-100-027.png,4,11,51888.35889
SOB_M_DC-14-14015-100-027.png,5,8,37736.98829
SOB_M_DC-14-14926-100-001.png,0,74,349067.1416
SOB_M_DC-14-14926-100-001.png,1,80,377369.8829
SOB_M_DC-14-14926-100-001.png,2,80,377369.8829
SOB_M_DC-14-14926-100-001.png,3,81,382087.0064
SOB_M_DC-14-14926-100-001.png,4,76,358501.3887
SOB_M_DC-14-14926-100-001.png,5,82,386804.1299
SOB_M_DC-14-14926-100-002.png,0,58,273593.1651
SOB_M_DC-14-14926-100-002.png,1,52,245290.4239
SOB_M_DC-14-14926-100-002.png,2,78,367935.6358
SOB_M_DC-14-14926-100-002.png,3,86,405672.6241
SOB_M_DC-14-14926-100-002.png,4,89,419823.9947
SOB_M_DC-14-14926-100-002.png,5,94,443409.6124
SOB_M_DC-14-14926-100-003.png,0,37,174533.5708
SOB_M_DC-14-14926-100-003.png,1,7,33019.86475
SOB_M_DC-14-14926-100-003.png,2,90,424541.1182
SOB_M_DC-14-14926-100-003.png,3,19,89625.34718
SOB_M_DC-14-14926-100-003.png,4,23,108493.8413
SOB_M_DC-14-14926-100-003.png,5,35,165099.3238
SOB_M_DC-14-14926-100-004.png,0,11,51888.35889
SOB_M_DC-14-14926-100-004.png,1,6,28302.74121
SOB_M_DC-14-14926-100-004.png,2,4,18868.49414
SOB_M_DC-14-14926-100-004.png,3,35,165099.3238
SOB_M_DC-14-14926-100-004.png,4,8,37736.98829
SOB_M_DC-14-14926-100-004.png,5,21,99059.59425
SOB_M_DC-14-14926-100-005.png,0,23,108493.8413
SOB_M_DC-14-14926-100-005.png,1,20,94342.47072
SOB_M_DC-14-14926-100-005.png,2,30,141513.7061
SOB_M_DC-14-14926-100-005.png,3,106,500015.0948
SOB_M_DC-14-14926-100-005.png,4,32,150947.9531
SOB_M_DC-14-14926-100-005.png,5,2,9434.247072
SOB_M_DC-14-14926-100-006.png,0,81,382087.0064
SOB_M_DC-14-14926-100-006.png,1,102,481146.6007
SOB_M_DC-14-14926-100-006.png,2,25,117928.0884
SOB_M_DC-14-14926-100-006.png,3,105,495297.9713
SOB_M_DC-14-14926-100-006.png,4,107,504732.2183
SOB_M_DC-14-14926-100-006.png,5,74,349067.1416
SOB_M_DC-14-14926-100-007.png,0,100,471712.3536
SOB_M_DC-14-14926-100-007.png,1,66,311330.1534
SOB_M_DC-14-14926-100-007.png,2,72,339632.8946
SOB_M_DC-14-14926-100-007.png,3,84,396238.377
SOB_M_DC-14-14926-100-007.png,4,91,429258.2418
SOB_M_DC-14-14926-100-007.png,5,74,349067.1416
SOB_M_DC-14-14926-100-008.png,0,29,136796.5825
SOB_M_DC-14-14926-100-008.png,1,86,405672.6241
SOB_M_DC-14-14926-100-008.png,2,23,108493.8413
SOB_M_DC-14-14926-100-008.png,3,24,113210.9649
SOB_M_DC-14-14926-100-008.png,4,79,372652.7593
SOB_M_DC-14-14926-100-008.png,5,25,117928.0884
SOB_M_DC-14-14926-100-009.png,0,39,183967.8179
SOB_M_DC-14-14926-100-009.png,1,63,297178.7828
SOB_M_DC-14-14926-100-009.png,2,46,216987.6826
SOB_M_DC-14-14926-100-009.png,3,56,264158.918
SOB_M_DC-14-14926-100-009.png,4,43,202836.312
SOB_M_DC-14-14926-100-009.png,5,46,216987.6826
SOB_M_DC-14-14926-100-010.png,0,23,108493.8413
SOB_M_DC-14-14926-100-010.png,1,10,47171.23536
SOB_M_DC-14-14926-100-010.png,2,26,122645.2119
SOB_M_DC-14-14926-100-010.png,3,27,127362.3355
SOB_M_DC-14-14926-100-010.png,4,33,155665.0767
SOB_M_DC-14-14926-100-010.png,5,67,316047.2769
SOB_M_DC-14-14926-100-011.png,0,54,254724.6709
SOB_M_DC-14-14926-100-011.png,1,73,344350.0181
SOB_M_DC-14-14926-100-011.png,2,70,330198.6475
SOB_M_DC-14-14926-100-011.png,3,81,382087.0064
SOB_M_DC-14-14926-100-011.png,4,90,424541.1182
SOB_M_DC-14-14926-100-011.png,5,71,334915.771
SOB_M_DC-14-14926-100-012.png,0,51,240573.3003
SOB_M_DC-14-14926-100-012.png,1,69,325481.524
SOB_M_DC-14-14926-100-012.png,2,60,283027.4121
SOB_M_DC-14-14926-100-012.png,3,65,306613.0298
SOB_M_DC-14-14926-100-012.png,4,57,268876.0415
SOB_M_DC-14-14926-100-012.png,5,47,221704.8062
SOB_M_DC-14-14926-100-013.png,0,28,132079.459
SOB_M_DC-14-14926-100-013.png,1,59,278310.2886
SOB_M_DC-14-14926-100-013.png,2,56,264158.918
SOB_M_DC-14-14926-100-013.png,3,46,216987.6826
SOB_M_DC-14-14926-100-013.png,4,39,183967.8179
SOB_M_DC-14-14926-100-013.png,5,61,287744.5357
SOB_M_DC-14-14926-100-014.png,0,96,452843.8594
SOB_M_DC-14-14926-100-014.png,1,95,448126.7359
SOB_M_DC-14-14926-100-014.png,2,90,424541.1182
SOB_M_DC-14-14926-100-014.png,3,87,410389.7476
SOB_M_DC-14-14926-100-014.png,4,118,556620.5772
SOB_M_DC-14-14926-100-014.png,5,135,636811.6773
SOB_M_DC-14-14926-100-015.png,0,57,268876.0415
SOB_M_DC-14-14926-100-015.png,1,58,273593.1651
SOB_M_DC-14-14926-100-015.png,2,67,316047.2769
SOB_M_DC-14-14926-100-015.png,3,33,155665.0767
SOB_M_DC-14-14926-100-015.png,4,29,136796.5825
SOB_M_DC-14-14926-100-015.png,5,56,264158.918
SOB_M_DC-14-14926-100-016.png,0,92,433975.3653
SOB_M_DC-14-14926-100-016.png,1,89,419823.9947
SOB_M_DC-14-14926-100-016.png,2,93,438692.4888
SOB_M_DC-14-14926-100-016.png,3,82,386804.1299
SOB_M_DC-14-14926-100-016.png,4,79,372652.7593
SOB_M_DC-14-14926-100-016.png,5,78,367935.6358
SOB_M_DC-14-14926-100-017.png,0,128,603791.8126
SOB_M_DC-14-14926-100-017.png,1,57,268876.0415
SOB_M_DC-14-14926-100-017.png,2,1,4717.123536
SOB_M_DC-14-14926-100-017.png,3,114,537752.0831
SOB_M_DC-14-14926-100-017.png,4,31,146230.8296
SOB_M_DC-14-14926-100-017.png,5,40,188684.9414
SOB_M_DC-14-14926-100-018.png,0,40,188684.9414
SOB_M_DC-14-14926-100-018.png,1,22,103776.7178
SOB_M_DC-14-14926-100-018.png,2,28,132079.459
SOB_M_DC-14-14926-100-018.png,3,48,226421.9297
SOB_M_DC-14-14926-100-018.png,4,9,42454.11182
SOB_M_DC-14-14926-100-018.png,5,18,84908.22364
SOB_M_DC-14-14926-100-019.png,0,138,650963.0479
SOB_M_DC-14-14926-100-019.png,1,128,603791.8126
SOB_M_DC-14-14926-100-019.png,2,43,202836.312
SOB_M_DC-14-14926-100-019.png,3,62,292461.6592
SOB_M_DC-14-14926-100-019.png,4,69,325481.524
SOB_M_DC-14-14926-100-019.png,5,125,589640.442
SOB_M_DC-14-14946-100-001.png,0,47,221704.8062
SOB_M_DC-14-14946-100-001.png,1,72,339632.8946
SOB_M_DC-14-14946-100-001.png,2,73,344350.0181
SOB_M_DC-14-14946-100-001.png,3,59,278310.2886
SOB_M_DC-14-14946-100-001.png,4,62,292461.6592
SOB_M_DC-14-14946-100-001.png,5,70,330198.6475
SOB_M_DC-14-14946-100-002.png,0,143,674548.6656
SOB_M_DC-14-14946-100-002.png,1,139,655680.1715
SOB_M_DC-14-14946-100-002.png,2,116,547186.3302
SOB_M_DC-14-14946-100-002.png,3,74,349067.1416
SOB_M_DC-14-14946-100-002.png,4,93,438692.4888
SOB_M_DC-14-14946-100-002.png,5,53,250007.5474
SOB_M_DC-14-14946-100-003.png,0,142,669831.5421
SOB_M_DC-14-14946-100-003.png,1,124,584923.3184
SOB_M_DC-14-14946-100-003.png,2,154,726437.0245
SOB_M_DC-14-14946-100-003.png,3,114,537752.0831
SOB_M_DC-14-14946-100-003.png,4,112,528317.836
SOB_M_DC-14-14946-100-003.png,5,158,745305.5187
SOB_M_DC-14-14946-100-004.png,0,45,212270.5591
SOB_M_DC-14-14946-100-004.png,1,43,202836.312
SOB_M_DC-14-14946-100-004.png,2,85,400955.5005
SOB_M_DC-14-14946-100-004.png,3,51,240573.3003
SOB_M_DC-14-14946-100-004.png,4,17,80191.10011
SOB_M_DC-14-14946-100-004.png,5,48,226421.9297
SOB_M_DC-14-14946-100-005.png,0,30,141513.7061
SOB_M_DC-14-14946-100-005.png,1,39,183967.8179
SOB_M_DC-14-14946-100-005.png,2,42,198119.1885
SOB_M_DC-14-14946-100-005.png,3,40,188684.9414
SOB_M_DC-14-14946-100-005.png,4,33,155665.0767
SOB_M_DC-14-14946-100-005.png,5,48,226421.9297
SOB_M_DC-14-14946-100-006.png,0,33,155665.0767
SOB_M_DC-14-14946-100-006.png,1,42,198119.1885
SOB_M_DC-14-14946-100-006.png,2,42,198119.1885
SOB_M_DC-14-14946-100-006.png,3,69,325481.524
SOB_M_DC-14-14946-100-006.png,4,63,297178.7828
SOB_M_DC-14-14946-100-006.png,5,68,320764.4004
SOB_M_DC-14-14946-100-007.png,0,56,264158.918
SOB_M_DC-14-14946-100-007.png,1,71,334915.771
SOB_M_DC-14-14946-100-007.png,2,37,174533.5708
SOB_M_DC-14-14946-100-007.png,3,48,226421.9297
SOB_M_DC-14-14946-100-007.png,4,36,169816.4473
SOB_M_DC-14-14946-100-007.png,5,38,179250.6944
SOB_M_DC-14-14946-100-008.png,0,84,396238.377
SOB_M_DC-14-14946-100-008.png,1,24,113210.9649
SOB_M_DC-14-14946-100-008.png,2,60,283027.4121
SOB_M_DC-14-14946-100-008.png,3,75,353784.2652
SOB_M_DC-14-14946-100-008.png,4,79,372652.7593
SOB_M_DC-14-14946-100-008.png,5,95,448126.7359
SOB_M_DC-14-14946-100-009.png,0,39,183967.8179
SOB_M_DC-14-14946-100-009.png,1,48,226421.9297
SOB_M_DC-14-14946-100-009.png,2,73,344350.0181
SOB_M_DC-14-14946-100-009.png,3,23,108493.8413
SOB_M_DC-14-14946-100-009.png,4,60,283027.4121
SOB_M_DC-14-14946-100-009.png,5,74,349067.1416
SOB_M_DC-14-14946-100-010.png,0,86,405672.6241
SOB_M_DC-14-14946-100-010.png,1,55,259441.7945
SOB_M_DC-14-14946-100-010.png,2,40,188684.9414
SOB_M_DC-14-14946-100-010.png,3,35,165099.3238
SOB_M_DC-14-14946-100-010.png,4,25,117928.0884
SOB_M_DC-14-14946-100-010.png,5,38,179250.6944
SOB_M_DC-14-14946-100-011.png,0,31,146230.8296
SOB_M_DC-14-14946-100-011.png,1,38,179250.6944
SOB_M_DC-14-14946-100-011.png,2,53,250007.5474
SOB_M_DC-14-14946-100-011.png,3,50,235856.1768
SOB_M_DC-14-14946-100-011.png,4,90,424541.1182
SOB_M_DC-14-14946-100-011.png,5,94,443409.6124
SOB_M_DC-14-14946-100-012.png,0,20,94342.47072
SOB_M_DC-14-14946-100-012.png,1,60,283027.4121
SOB_M_DC-14-14946-100-012.png,2,80,377369.8829
SOB_M_DC-14-14946-100-012.png,3,63,297178.7828
SOB_M_DC-14-14946-100-012.png,4,37,174533.5708
SOB_M_DC-14-14946-100-012.png,5,49,231139.0533
SOB_M_DC-14-14946-100-013.png,0,49,231139.0533
SOB_M_DC-14-14946-100-013.png,1,46,216987.6826
SOB_M_DC-14-14946-100-013.png,2,30,141513.7061
SOB_M_DC-14-14946-100-013.png,3,16,75473.97657
SOB_M_DC-14-14946-100-013.png,4,20,94342.47072
SOB_M_DC-14-14946-100-013.png,5,42,198119.1885
SOB_M_DC-14-14946-100-014.png,0,21,99059.59425
SOB_M_DC-14-14946-100-014.png,1,53,250007.5474
SOB_M_DC-14-14946-100-014.png,2,43,202836.312
SOB_M_DC-14-14946-100-014.png,3,25,117928.0884
SOB_M_DC-14-14946-100-014.png,4,16,75473.97657
SOB_M_DC-14-14946-100-014.png,5,39,183967.8179
SOB_M_DC-14-14946-100-015.png,0,33,155665.0767
SOB_M_DC-14-14946-100-015.png,1,48,226421.9297
SOB_M_DC-14-14946-100-015.png,2,107,504732.2183
SOB_M_DC-14-14946-100-015.png,3,23,108493.8413
