image_file,patch_index,num_nuclei,density_per_mm2
SOB_M_DC-14-16716-40-031.png,1,6,45.28438594
SOB_M_DC-14-16716-40-031.png,2,13,98.11616954
SOB_M_DC-14-16716-40-031.png,3,12,90.56877189
SOB_M_DC-14-16716-40-031.png,4,9,67.92657892
SOB_M_DC-14-16716-40-031.png,5,6,45.28438594
SOB_M_DC-14-16716-40-032.png,0,23,173.5901461
SOB_M_DC-14-16716-40-032.png,1,27,203.7797367
SOB_M_DC-14-16716-40-032.png,2,14,105.6635672
SOB_M_DC-14-16716-40-032.png,3,11,83.02137423
SOB_M_DC-14-16716-40-032.png,4,22,166.0427485
SOB_M_DC-14-16716-40-032.png,5,16,120.7583625
SOB_M_DC-14-16716-40-033.png,0,5,37.73698829
SOB_M_DC-14-16716-40-033.png,1,32,241.516725
SOB_M_DC-14-16716-40-033.png,2,17,128.3057602
SOB_M_DC-14-16716-40-033.png,3,14,105.6635672
SOB_M_DC-14-16716-40-033.png,4,22,166.0427485
SOB_M_DC-14-16716-40-033.png,5,13,98.11616954
SOB_M_DC-14-16716-40-034.png,0,24,181.1375438
SOB_M_DC-14-16716-40-034.png,1,21,158.4953508
SOB_M_DC-14-16716-40-034.png,2,9,67.92657892
SOB_M_DC-14-16716-40-034.png,3,27,203.7797367
SOB_M_DC-14-16716-40-034.png,4,21,158.4953508
SOB_M_DC-14-16716-40-034.png,5,17,128.3057602
SOB_M_DC-14-16716-40-035.png,0,10,75.47397657
SOB_M_DC-14-16716-40-035.png,1,21,158.4953508
SOB_M_DC-14-16716-40-035.png,2,25,188.6849414
SOB_M_DC-14-16716-40-035.png,3,20,150.9479531
SOB_M_DC-14-16716-40-035.png,4,8,60.37918126
SOB_M_DC-14-16716-40-035.png,5,14,105.6635672
SOB_M_DC-14-16716-40-036.png,0,6,45.28438594
SOB_M_DC-14-16716-40-036.png,1,18,135.8531578
SOB_M_DC-14-16716-40-036.png,2,15,113.2109649
SOB_M_DC-14-16716-40-036.png,3,7,52.8317836
SOB_M_DC-14-16716-40-036.png,4,17,128.3057602
SOB_M_DC-14-16716-40-036.png,5,13,98.11616954
SOB_M_DC-14-16716-40-037.png,0,10,75.47397657
SOB_M_DC-14-16716-40-037.png,1,9,67.92657892
SOB_M_DC-14-16716-40-037.png,2,16,120.7583625
SOB_M_DC-14-16716-40-037.png,3,14,105.6635672
SOB_M_DC-14-16716-40-037.png,4,17,128.3057602
SOB_M_DC-14-16716-40-037.png,5,19,143.4005555
SOB_M_DC-14-16716-40-038.png,0,13,98.11616954
SOB_M_DC-14-16716-40-038.png,1,24,181.1375438
SOB_M_DC-14-16716-40-038.png,2,28,211.3271344
SOB_M_DC-14-16716-40-038.png,3,17,128.3057602
SOB_M_DC-14-16716-40-038.png,4,36,271.7063157
SOB_M_DC-14-16716-40-038.png,5,14,105.6635672
SOB_M_DC-14-16875-40-001.png,0,48,362.2750875
SOB_M_DC-14-16875-40-001.png,1,39,294.3485086
SOB_M_DC-14-16875-40-001.png,2,92,694.3605845
SOB_M_DC-14-16875-40-001.png,3,44,332.0854969
SOB_M_DC-14-16875-40-001.png,4,94,709.4553798
SOB_M_DC-14-16875-40-001.png,5,81,611.3392102
SOB_M_DC-14-16875-40-002.png,0,112,845.3085376
SOB_M_DC-14-16875-40-002.png,1,88,664.1709938
SOB_M_DC-14-16875-40-002.png,2,116,875.4981282
SOB_M_DC-14-16875-40-002.png,3,90,679.2657892
SOB_M_DC-14-16875-40-002.png,4,135,1018.898684
SOB_M_DC-14-16875-40-002.png,5,64,483.0334501
SOB_M_DC-14-16875-40-003.png,0,123,928.3299118
SOB_M_DC-14-16875-40-003.png,1,125,943.4247072
SOB_M_DC-14-16875-40-003.png,2,80,603.7918126
SOB_M_DC-14-16875-40-003.png,3,78,588.6970173
SOB_M_DC-14-16875-40-003.png,4,90,679.2657892
SOB_M_DC-14-16875-40-003.png,5,87,656.6235962
SOB_M_DC-14-16875-40-004.png,0,74,558.5074266
SOB_M_DC-14-16875-40-004.png,1,78,588.6970173
SOB_M_DC-14-16875-40-004.png,2,80,603.7918126
SOB_M_DC-14-16875-40-004.png,3,89,671.7183915
SOB_M_DC-14-16875-40-004.png,4,89,671.7183915
SOB_M_DC-14-16875-40-004.png,5,112,845.3085376
SOB_M_DC-14-16875-40-005.png,0,45,339.6328946
SOB_M_DC-14-16875-40-005.png,1,118,890.5929236
SOB_M_DC-14-16875-40-005.png,2,89,671.7183915
SOB_M_DC-14-16875-40-005.png,3,94,709.4553798
SOB_M_DC-14-16875-40-005.png,4,120,905.6877189
SOB_M_DC-14-16875-40-005.png,5,93,701.9079821
SOB_M_DC-14-16875-40-006.png,0,84,633.9814032
SOB_M_DC-14-16875-40-006.png,1,122,920.7825142
SOB_M_DC-14-16875-40-006.png,2,57,430.2016665
SOB_M_DC-14-16875-40-006.png,3,104,784.9293564
SOB_M_DC-14-16875-40-006.png,4,114,860.4033329
SOB_M_DC-14-16875-40-006.png,5,119,898.1403212
SOB_M_DC-14-16875-40-007.png,0,61,460.3912571
SOB_M_DC-14-16875-40-007.png,1,49,369.8224852
SOB_M_DC-14-16875-40-007.png,2,37,279.2537133
SOB_M_DC-14-16875-40-007.png,3,10,75.47397657
SOB_M_DC-14-16875-40-007.png,4,73,550.960029
SOB_M_DC-14-16875-40-007.png,5,115,867.9507306
SOB_M_DC-14-16875-40-008.png,0,135,1018.898684
SOB_M_DC-14-16875-40-008.png,1,110,830.2137423
SOB_M_DC-14-16875-40-008.png,2,54,407.5594735
SOB_M_DC-14-16875-40-008.png,3,131,988.7090931
SOB_M_DC-14-16875-40-008.png,4,36,271.7063157
SOB_M_DC-14-16875-40-008.png,5,92,694.3605845
SOB_M_DC-14-16875-40-009.png,0,95,717.0027774
SOB_M_DC-14-16875-40-009.png,1,127,958.5195025
SOB_M_DC-14-16875-40-009.png,2,76,573.602222
SOB_M_DC-14-16875-40-009.png,3,113,852.8559353
SOB_M_DC-14-16875-40-009.png,4,86,649.0761985
SOB_M_DC-14-16875-40-009.png,5,59,445.2964618
SOB_M_DC-14-16875-40-010.png,0,78,588.6970173
SOB_M_DC-14-16875-40-010.png,1,62,467.9386548
SOB_M_DC-14-16875-40-010.png,2,85,641.5288009
SOB_M_DC-14-16875-40-010.png,3,18,135.8531578
SOB_M_DC-14-16875-40-010.png,4,4,30.18959063
SOB_M_DC-14-16875-40-010.png,5,60,452.8438594
SOB_M_DC-14-16875-40-011.png,0,126,950.9721048
SOB_M_DC-14-16875-40-011.png,1,103,777.3819587
SOB_M_DC-14-16875-40-011.png,2,83,626.4340056
SOB_M_DC-14-16875-40-011.png,3,94,709.4553798
SOB_M_DC-14-16875-40-011.png,4,151,1139.657046
SOB_M_DC-14-16875-40-011.png,5,66,498.1282454
SOB_M_DC-14-16875-40-012.png,0,68,513.2230407
SOB_M_DC-14-16875-40-012.png,1,11,83.02137423
SOB_M_DC-14-16875-40-012.png,2,30,226.4219297
SOB_M_DC-14-16875-40-012.png,3,117,883.0455259
SOB_M_DC-14-16875-40-012.png,4,82,618.8866079
SOB_M_DC-14-16875-40-012.png,5,61,460.3912571
SOB_M_DC-14-16875-40-013.png,0,79,596.2444149
SOB_M_DC-14-16875-40-013.png,1,112,845.3085376
SOB_M_DC-14-16875-40-013.png,2,133,1003.803888
SOB_M_DC-14-16875-40-013.png,3,6,45.28438594
SOB_M_DC-14-16875-40-013.png,4,58,437.7490641
SOB_M_DC-14-16875-40-013.png,5,90,679.2657892
SOB_M_DC-14-16875-40-014.png,0,30,226.4219297
SOB_M_DC-14-16875-40-014.png,1,71,535.8652337
SOB_M_DC-14-16875-40-014.png,2,42,316.9907016
SOB_M_DC-14-16875-40-014.png,3,9,67.92657892
SOB_M_DC-14-16875-40-014.png,4,48,362.2750875
SOB_M_DC-14-16875-40-014.png,5,37,279.2537133
SOB_M_DC-14-17614-40-001.png,0,15,113.2109649
SOB_M_DC-14-17614-40-001.png,1,60,452.8438594
SOB_M_DC-14-17614-40-001.png,2,9,67.92657892
SOB_M_DC-14-17614-40-001.png,3,47,354.7276899
SOB_M_DC-14-17614-40-001.png,4,32,241.516725
SOB_M_DC-14-17614-40-001.png,5,11,83.02137423
SOB_M_DC-14-17614-40-002.png,0,11,83.02137423
SOB_M_DC-14-17614-40-002.png,1,17,128.3057602
SOB_M_DC-14-17614-40-002.png,2,65,490.5808477
SOB_M_DC-14-17614-40-002.png,3,30,226.4219297
SOB_M_DC-14-17614-40-002.png,4,139,1049.088274
SOB_M_DC-14-17614-40-002.png,5,12,90.56877189
SOB_M_DC-14-17614-40-003.png,0,3,22.64219297
SOB_M_DC-14-17614-40-003.png,1,11,83.02137423
SOB_M_DC-14-17614-40-003.png,2,24,181.1375438
SOB_M_DC-14-17614-40-003.png,3,20,150.9479531
SOB_M_DC-14-17614-40-003.png,4,8,60.37918126
SOB_M_DC-14-17614-40-003.png,5,154,1162.299239
SOB_M_DC-14-17614-40-004.png,0,170,1283.057602
SOB_M_DC-14-17614-40-004.png,1,16,120.7583625
SOB_M_DC-14-17614-40-004.png,2,13,98.11616954
SOB_M_DC-14-17614-40-004.png,3,225,1698.164473
SOB_M_DC-14-17614-40-004.png,4,2,15.09479531
SOB_M_DC-14-17614-40-004.png,5,8,60.37918126
SOB_M_DC-14-17614-40-005.png,0,1,7.547397657
SOB_M_DC-14-17614-40-005.png,1,207,1562.311315
SOB_M_DC-14-17614-40-005.png,2,166,1252.868011
SOB_M_DC-14-17614-40-005.png,3,1,7.547397657
SOB_M_DC-14-17614-40-005.png,4,240,1811.375438
SOB_M_DC-14-17614-40-005.png,5,217,1637.785292
SOB_M_DC-14-17614-40-006.png,0,1,7.547397657
SOB_M_DC-14-17614-40-006.png,1,11,83.02137423
SOB_M_DC-14-17614-40-006.png,2,4,30.18959063
SOB_M_DC-14-17614-40-006.png,3,2,15.09479531
SOB_M_DC-14-17614-40-006.png,4,67,505.675643
SOB_M_DC-14-17614-40-006.png,5,125,943.4247072
SOB_M_DC-14-17614-40-007.png,0,4,30.18959063
SOB_M_DC-14-17614-40-007.png,1,26,196.2323391
SOB_M_DC-14-17614-40-007.png,2,11,83.02137423
SOB_M_DC-14-17614-40-007.png,3,1,7.547397657
SOB_M_DC-14-17614-40-007.png,4,7,52.8317836
SOB_M_DC-14-17614-40-007.png,5,3,22.64219297
SOB_M_DC-14-17614-40-008.png,0,12,90.56877189
SOB_M_DC-14-17614-40-008.png,1,155,1169.846637
SOB_M_DC-14-17614-40-008.png,2,182,1373.626374
SOB_M_DC-14-17614-40-008.png,3,12,90.56877189
SOB_M_DC-14-17614-40-008.png,4,199,1501.932134
SOB_M_DC-14-17614-40-008.png,5,164,1237.773216
SOB_M_DC-14-17614-40-009.png,0,5,37.73698829
SOB_M_DC-14-17614-40-009.png,1,227,1713.259268
SOB_M_DC-14-17614-40-009.png,2,31,233.9693274
SOB_M_DC-14-17614-40-009.png,3,218,1645.332689
SOB_M_DC-14-17614-40-009.png,4,166,1252.868011
SOB_M_DC-14-17614-40-009.png,5,19,143.4005555
SOB_M_DC-14-17614-40-010.png,0,58,437.7490641
SOB_M_DC-14-17614-40-010.png,1,61,460.3912571
SOB_M_DC-14-17614-40-010.png,2,24,181.1375438
SOB_M_DC-14-17614-40-010.png,3,19,143.4005555
SOB_M_DC-14-17614-40-010.png,4,47,354.7276899
SOB_M_DC-14-17614-40-010.png,5,40,301.8959063
SOB_M_DC-14-17614-40-011.png,0,59,445.2964618
SOB_M_DC-14-17614-40-011.png,1,27,203.7797367
SOB_M_DC-14-17614-40-011.png,2,44,332.0854969
SOB_M_DC-14-17614-40-011.png,3,57,430.2016665
SOB_M_DC-14-17614-40-011.png,4,21,158.4953508
SOB_M_DC-14-17614-40-011.png,5,50,377.3698829
SOB_M_DC-14-17614-40-012.png,0,42,316.9907016
SOB_M_DC-14-17614-40-012.png,1,50,377.3698829
SOB_M_DC-14-17614-40-012.png,2,61,460.3912571
SOB_M_DC-14-17614-40-012.png,3,35,264.158918
SOB_M_DC-14-17614-40-012.png,4,28,211.3271344
SOB_M_DC-14-17614-40-012.png,5,56,422.6542688
SOB_M_DC-14-17614-40-013.png,0,30,226.4219297
SOB_M_DC-14-17614-40-013.png,1,42,316.9907016
SOB_M_DC-14-17614-40-013.png,2,19,143.4005555
SOB_M_DC-14-17614-40-013.png,3,166,1252.868011
SOB_M_DC-14-17614-40-013.png,4,18,135.8531578
SOB_M_DC-14-17614-40-013.png,5,13,98.11616954
SOB_M_DC-14-17614-40-014.png,0,34,256.6115203
SOB_M_DC-14-17614-40-014.png,1,14,105.6635672
SOB_M_DC-14-17614-40-014.png,2,63,475.4860524
SOB_M_DC-14-17614-40-014.png,3,7,52.8317836
SOB_M_DC-14-17614-40-014.png,4,112,845.3085376
SOB_M_DC-14-17614-40-014.png,5,27,203.7797367
SOB_M_DC-14-17614-40-015.png,0,21,158.4953508
SOB_M_DC-14-17614-40-015.png,1,52,392.4646782
SOB_M_DC-14-17614-40-015.png,2,76,573.602222
SOB_M_DC-14-17614-40-015.png,3,26,196.2323391
SOB_M_DC-14-17614-40-015.png,4,84,633.9814032
SOB_M_DC-14-17614-40-015.png,5,65,490.5808477
SOB_M_DC-14-17614-40-016.png,0,72,543.4126313
SOB_M_DC-14-17614-40-016.png,1,48,362.2750875
SOB_M_DC-14-17614-40-016.png,2,91,686.8131868
SOB_M_DC-14-17614-40-016.png,3,68,513.2230407
SOB_M_DC-14-17614-40-016.png,4,42,316.9907016
SOB_M_DC-14-17614-40-016.png,5,39,294.3485086
SOB_M_DC-14-17614-40-017.png,0,130,981.1616954
SOB_M_DC-14-17614-40-017.png,1,106,800.0241517
SOB_M_DC-14-17614-40-017.png,2,132,996.2564908
SOB_M_DC-14-17614-40-017.png,3,48,362.2750875
SOB_M_DC-14-17614-40-017.png,4,111,837.76114
SOB_M_DC-14-17614-40-017.png,5,136,1026.446081
SOB_M_DC-14-17614-40-018.png,0,106,800.0241517
SOB_M_DC-14-17614-40-018.png,1,85,641.5288009
SOB_M_DC-14-17614-40-018.png,2,104,784.9293564
SOB_M_DC-14-17614-40-018.png,3,189,1426.458157
SOB_M_DC-14-17614-40-018.png,4,160,1207.583625
SOB_M_DC-14-17614-40-018.png,5,116,875.4981282
SOB_M_DC-14-17614-40-019.png,0,86,649.0761985
SOB_M_DC-14-17614-40-019.png,1,120,905.6877189
SOB_M_DC-14-17614-40-019.png,2,8,60.37918126
SOB_M_DC-14-17614-40-019.png,3,111,837.76114
SOB_M_DC-14-17614-40-019.png,4,134,1011.351286
SOB_M_DC-14-17614-40-019.png,5,3,22.64219297
SOB_M_DC-14-17614-40-020.png,0,10,75.47397657
SOB_M_DC-14-17614-40-020.png,1,15,113.2109649
SOB_M_DC-14-17614-40-020.png,2,27,203.7797367
SOB_M_DC-14-17614-40-020.png,3,31,233.9693274
SOB_M_DC-14-17614-40-020.png,4,34,256.6115203
SOB_M_DC-14-17614-40-020.png,5,21,158.4953508
SOB_M_DC-14-17614-40-021.png,0,44,332.0854969
SOB_M_DC-14-17614-40-021.png,1,36,271.7063157
SOB_M_DC-14-17614-40-021.png,2,32,241.516725
SOB_M_DC-14-17614-40-021.png,3,38,286.801111
SOB_M_DC-14-17614-40-021.png,4,69,520.7704384
SOB_M_DC-14-17614-40-021.png,5,66,498.1282454
SOB_M_DC-14-17614-40-022.png,0,66,498.1282454
SOB_M_DC-14-17614-40-022.png,1,39,294.3485086
SOB_M_DC-14-17614-40-022.png,2,160,1207.583625
SOB_M_DC-14-17614-40-022.png,3,74,558.5074266
SOB_M_DC-14-17614-40-022.png,4,78,588.6970173
SOB_M_DC-14-17614-40-022.png,5,31,233.9693274
SOB_M_DC-14-17614-40-023.png,0,149,1124.562251
SOB_M_DC-14-17614-40-023.png,1,38,286.801111
SOB_M_DC-14-17614-40-023.png,2,35,264.158918
SOB_M_DC-14-17614-40-023.png,3,44,332.0854969
SOB_M_DC-14-17614-40-023.png,4,77,581.1496196
SOB_M_DC-14-17614-40-023.png,5,79,596.2444149
SOB_M_DC-14-17614-40-024.png,0,60,452.8438594
SOB_M_DC-14-17614-40-024.png,1,31,233.9693274
SOB_M_DC-14-17614-40-024.png,2,42,316.9907016
SOB_M_DC-14-17614-40-024.png,3,61,460.3912571
SOB_M_DC-14-17614-40-024.png,4,83,626.4340056
SOB_M_DC-14-17614-40-024.png,5,50,377.3698829
SOB_M_DC-14-17614-40-025.png,0,38,286.801111
SOB_M_DC-14-17614-40-025.png,1,18,135.8531578
SOB_M_DC-14-17614-40-025.png,2,102,769.834561
SOB_M_DC-14-17614-40-025.png,3,60,452.8438594
SOB_M_DC-14-17614-40-025.png,4,35,264.158918
SOB_M_DC-14-17614-40-025.png,5,7,52.8317836
SOB_M_DC-14-17614-40-026.png,0,19,143.4005555
SOB_M_DC-14-17614-40-026.png,1,16,120.7583625
SOB_M_DC-14-17614-40-026.png,2,195,1471.742543
